title,brand,price,url,img,description,source,sold,priceOnRequest
Omega Seamaster Vintage Wristwatch 2577 &#8211; 10SC WOW,Omega,3250,https://www.shucktheoyster.com/portfolio/omega-seamaster-vintage-wristwatch-2577-10sc-wow/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/03/1_005-2.jpg,"DIAL: Black, honeycomb radium dial, steel dauphine radium hands · CASE: Stainless steel waterproof watch case with screwdown caseback · DIAMETER: 34,5mm · MOVEMENT: High grade, automatic wind calibre 354, 17 jewels, serial: 13730930 · STRAP: New, Italian handmade, black pigskin leather strap · CONDITION: Overall, the watch is in excellent condition. The black honeycomb dial is simply stunning. Dial and hands retain original radium that has aged homogeneously and beautifully. All lume plots are in place. The watch case appears to be in very good condition. The watch was recently serviced, thus in excellent mechanical condition. (280°; +2s/d). The watch comes from a collector in Italy. Absolutely outstanding.",Shuck the Oyster,False,False
Omega Seamaster Vintage Wristwatch 2577-9 SC,Omega,1550,https://www.shucktheoyster.com/portfolio/omega-seamaster-vintage-wristwatch-2577-9-sc/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/03/2_009-1.jpg,"DIAL: Rose two tone radium dial, steel dauphine steel radium hands · CASE: Stainless steel waterproof watch case with screwdown caseback · DIAMETER: 34,5 mm · MOVEMENT: High grade, automatic wind calibre 354, 17 jewels, serial: 13635025 · STRAP: New, handmade Italian, black pigskin leather strap · CONDITION: Overall, the watch is in excellent condition. The originally silvered dial has developed a beautiful, homogenous, rose patina over the years., all original. All lume plots are in place. Lume on the dial and hands is 100% original. The watch case appears to be unpolished, in excellent condition The watch was recently serviced, thus in excellent mechanical condition. (270°; +2s/d). The watch comes from a collector in Spain.",Shuck the Oyster,False,False
Rolex Precision Caméléon Ladies Watch NOS FULL SET,Rolex,8500,https://www.shucktheoyster.com/portfolio/rolex-precision-cameleon-ladies-watch-nos-full-set/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/03/11_009-1.jpg,"DIAL: Original silver dial, steel hands · CASE: 18k white gold watch case, signed Rolex, serial: 1473646 · DIAMETER: 17mm · MOVEMENT: High grade Rolex manual wind movement · BRACELET: Original, 18k gold Rolex bracelet and 3 Rolex calf leather straps · CONDITION: CONDITION: Overall, the watch appears to be in NOS condition. The original dial is in perfect condition. The watch case appears to be unpolished. The recently serviced watch is in good running condition, keeping accurate time. The watch was acquired from the family of the first owner in the US.",Shuck the Oyster,False,False
Vintage NOS NSA Bracelet Full Length,Other,850,https://www.shucktheoyster.com/portfolio/vintage-nos-nsa-bracelet-full-length/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/03/24_011.jpg,,Shuck the Oyster,False,False
"Vintage Heuer Crown 6,15mm For Autavia",Heuer,500,https://www.shucktheoyster.com/portfolio/vintage-heuer-crown/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/03/25_004.jpg,,Shuck the Oyster,False,False
Rolex Datejust 1603 FULL SET,Rolex,5450,https://www.shucktheoyster.com/portfolio/rolex-datejust-1603-full-set/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/02/8_027-1.jpg,"DIAL: Black tritium dial, steel tritium hands · CASE: Stainless steel watch case with screwdown caseback, serial: 2579867 · DIAMETER: 36mm · MOVEMENT: High grade, Rolex automatic movement, cal. 1570 · BRACELET: Original Rolex bracelet 6251H with 55 endlinks · CONDITION: Overall, the watch is in excellent condition. The black dial is flawless. The hands are flawless, as well. The watch case is in very good condition, very sharp. The movement is very clean. The watch was just serviced by our watchmaker, thus in excellent running condition. (275°; +1s/d). The watch came from a collector in southern Germany. Very nice set and watch!",Shuck the Oyster,False,False
Longines Ultra Quartz8444 RARE!,Longines,6800,https://www.shucktheoyster.com/portfolio/longines-ultra-quartz8444-rare/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/02/9_041-1.jpg,"DIAL: Silver tritium dial, steel tritium hands · CASE: Stainless steel watch case with push in caseback, serial: 107546 · DIAMETER: 39,5mm · MOVEMENT: High grade, Longines BETA 21 quartz calibre · BRACELET: Original, Longines stainless steel bracelet · CONDITION: Overall, the watch is in excellent condition. Dial and hands are in excellent condition. The watch case appears to be unpolished, in excellent condition, too. The watch comes from the first owner in Solingen, Germany. The watch runs perfectly, with new batteries.. This is without any doubt an investment grade collectors piece, special, because of its sheer rarity. Only a handful known.",Shuck the Oyster,False,False
A. Lange &#038; Söhne Lange 1A 101.027 Blue,A. Lange,28500,https://www.shucktheoyster.com/portfolio/a-lange-sohne-lange-1a-101-027-blue/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/02/10_006-1-1.jpg,"DIAL: Original, blue dial with white gold hands · CASE: 18k white gold watch case with see through caseback, serial: 116115 · DIAMETER: 38,5mm · MOVEMENT: High grade, manual wind movement, calibre L 901.0, serial: 18217 · STRAP: New, handmade black Italian pigskin leather strap, PP leather strap with ALS deployant clasp in 18k white gold · CONDITION: Overall the watch is in excellent condition. The original dial is in outstanding condition. Both the dial and hands are perfect. The watch case appears to be lightly polished, still in overall excellent condition. The serviced watch is in very good running condition, keeping accurate time. (amplitude 270°, +4s/d). A one of a kind timepiece, extremely sophisticated, in excellent condition. The watch comes from an auction house in Bonn, Germany. It was part of a single owner collection sale.",Shuck the Oyster,False,False
Gruen Ocean Chief Vintage Diver MK2,Other,5400,https://www.shucktheoyster.com/portfolio/gruen-ocean-chief-vintage-diver/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/02/21_007-1.jpg,"DIAL: Original, back radium dial, steel radium hands · CASE: Stainless steel watch case with screwdown caseback, serial: 165-560 RSS · DIAMETER: 39mm · MOVEMENT: High grade, automatic  wind calibre GRUEN 560RSS · STRAP: New, Italian handmade, calf leather racing strap · CONDITION: Overall the watch is in good condition. The original dial is in very good condition. Both dial and hands show original, matching radium. The watch case is polished, still in good condition. The serviced watch is in very good running condition, keeping very accurate time. (300; +4s/d). All functions are intact. The watch comes from a collector in Italy.",Shuck the Oyster,False,False
Droz Vintage Diver,Other,9900,https://www.shucktheoyster.com/portfolio/droz-vintage-diver/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/02/14_005-1.jpg,"DIAL: Black gilt radium dial, steel radium hands · CASE: Stainless steel watch case with screwdown caseback · DIAMETER: 36mm · MOVEMENT: High grade, automatic movement, AS 1580 · STRAP: New, Italian handmade, black pigskin leather strap · CONDITION: Overall, the watch is in very good condition. Dial and hands are in very good condition, retaining their original radium luminous. The gilt dial shows a homogenous patina with light radium burn. The watch case is unpolished. The watch was just serviced by our watchmaker, running with a very high amplitude, keeping very accurate time (270°; +6s/d). The watch comes from a collector in France. One of the rarest Vintage Divers we know of. Only a handful are known. Breguet style dial. Unique!",Shuck the Oyster,False,False
Enicar Sherpa Ultradive Compressor Vintage Diver OPS,Enicar,5500,https://www.shucktheoyster.com/portfolio/enicar-sherpa-ultradive-compressor-vintage-diver-ops-4/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/02/15_007-1.jpg,"DIAL: Matte, black tritium dial, tritium hands · CASE: Stainless steel Piquerez watch case with screwdown caseback · DIAMETER: 39,5mm · MOVEMENT: High grade, automatic movement, cal. Valjoux 72 · STRAP: New, Italian handmade, calf leather racing strap · CONDITION: Overall, the watch is in excellent condition. The dial appears to be in excellent condition. Dial and hands retain original tritium luminous, that has aged to a beautiful orange colour. The watch case appears to be unpolished, very sharp. The watch was just serviced by our watchmaker, runs with a high amplitude and keeps accurate time. (+320°; +3s/d). The watch comes from a collector in Germany. Altogether a very nice and rare tool chronograph.",Shuck the Oyster,False,False
Enicar Sherpa Graph MKIII Vintage Chronograph 072/02/01,Enicar,6900,https://www.shucktheoyster.com/portfolio/enicar-sherpa-graph-mkiii-vintage-chronograph-072-02-01/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/02/18_003.jpg,"DIAL: Matte, black tritium dial, tritium hands · CASE: Stainless steel Piquerez watch case with screwdown caseback · DIAMETER: 39,5mm · MOVEMENT: High grade, automatic movement, cal. Valjoux 72 · STRAP: New, Italian handmade, calf leather racing strap · CONDITION: Overall, the watch is in excellent condition. The dial appears to be in excellent condition. Dial and hands retain original tritium luminous, that has aged to a beautiful orange colour. The watch case appears to be unpolished, very sharp. The watch was just serviced by our watchmaker, runs with a high amplitude and keeps accurate time. (+320°; +3s/d). The watch comes from a collector in Germany. Altogether a very nice and rare tool chronograph.",Shuck the Oyster,False,False
Rolex Submariner 5513 Vintage Diver,Rolex,11500,https://www.shucktheoyster.com/portfolio/rolex-submariner-5513-vintage-diver-2/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/02/27_014-3.jpg,"DIAL: DIAL: Matte, black dial with tritium luminous, steel tritium Mercedes hands · CASE: Stainless steel watch case, with screwdown caseback; serial: 2698094 · DIAMETER: 39mm · MOVEMENT: High grade, automatic movement, calibre 1520 · BRACELET: Original Rolex USA C&amp;I bracelet stamped 1-71 · CONDITION: Overall the watch is in very good condition. Dial and hands are flawless with no scratches retaining their original tritium lume. The watch case appears to be in good condition, still thick, lightly polished. The original bevels are still clearly visible. The lugs are equally thick. The bracelet is worn, but retains very good tension. The original MK3 bezel has faded a little bit. The recently serviced watch is in excellent running condition, keeping very accurate time (270°; +-0s/d). The example at hand is in collectible condition &#8211; not relumed, case not lasered, thus it looks like it&#8217;s supposed to with homogenous, lightly patinated lume. The watch comes from a collector in Sweden.",Shuck the Oyster,False,False
Lot Of Vintage Rolex Boxes,Rolex,850,https://www.shucktheoyster.com/portfolio/lot-of-vintage-rolex-boxes-2/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/01/43_004.jpg,,Shuck the Oyster,False,False
Lot Of Vintage Rolex Boxes,Rolex,1050,https://www.shucktheoyster.com/portfolio/lot-of-vintage-rolex-boxes/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/01/42_032.jpg,,Shuck the Oyster,False,False
Lot Of Vintage Omega Boxes,Omega,650,https://www.shucktheoyster.com/portfolio/lot-of-vintage-omega-boxes/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/01/41_011.jpg,,Shuck the Oyster,False,False
Ulysse Nardin Oversize Aviator Pilots Calatrava UBERRARE,Other,19900,https://www.shucktheoyster.com/portfolio/ulysse-nardin-overisize-aviator-pilots-calatrava-uberrare/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/01/40_010-1.jpg,"DIAL: Brown, tropical radium dial, steel radium hands · CASE: Stainless steel watch case with screwdown caseback, serial: 614043 · DIAMETER: 38mm · MOVEMENT: High grade, manual wind movement, calibre Felsa 264 12&#8221;&#8217;, serial: 239537 · STRAP: New, Italian handmade, black pigskin leather strap · CONDITION: verall the watch is in excellent condition. The originally black dial has turned tropical, absolutely stunning deep chocolate brown &#8211;  is in excellent condition, showing original radium. The watch case is unpolished, in excellent condition. The watch was just serviced by our watchmaker, thus in very good running condition, keeping accurate time. (amplitude 300°, +2s/d). The watch comes from a collector in Austria. A unique, uberrare and stunning, oversize numeral, pilots calatrava, rare, in excellent condition. Peak niche collecting!",Shuck the Oyster,False,False
Rolex Oysterdate Precision 6694 UNPOLISHED,Rolex,3500,https://www.shucktheoyster.com/portfolio/rolex-oysterdate-precision-6694-unpolished/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/01/28_009-1.jpg,"DIAL: Silver tritium dial, steel tritium hands · CASE: Stainless steel watch case with screwdown caseback, serial: 8498495 · DIAMETER: 34,5mm · MOVEMENT: High grade, Rolex manual wind movement Rolex 1225 · BRACELET: Rolex, stainless steel bracelet, 78350/557 · CONDITION: Overall, the watch is in mint, unpolished condition. The dial is in excellent condition. Really appealing! Both dial and hands show original, tritium luminous that has aged to a homogenous vanilla colour. The watch case is in very good condition, very sharp and unpolished. The watch was serviced by our watchmaker, thus is in very good running condition, keeping accurate time. (297°; +2). The watch comes from the family of the first owner in Milan, Italy.",Shuck the Oyster,False,False
Gallet Vintage Chronograph Flying Officer,Gallet,5750,https://www.shucktheoyster.com/portfolio/gallet-vintage-chronograph-flying-officer/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/01/34_012-1.jpg,"DIAL: Original, silvered tritium dial with blued tritium hands · CASE: Stainless steel watch case with screwdown caseback · DIAMETER: 36mm · MOVEMENT: High grade, manual wind movement, calibre L149, 17 jewels · STRAP: Black racing strap · CONDITION: Overall the watch is in excellent condition. The original dial is in outstanding condition. Both dial and hands show original tritium lume, that has aged to a pumpkin colour. The watch case appears to be unpolished, showing the original cut. The watch was just serviced by our watchmaker, thus in very good running condition, keeping accurate time. (amplitude 320°, +1s/d). The watch was acquired from a collector in Italy.",Shuck the Oyster,False,False
Hanhart Vintage Flyback Chronograph BUND 417ES RARE,Other,5500,https://www.shucktheoyster.com/portfolio/hanhart-vintage-flyback-chronograph-bund-417es-rare-3/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/01/1_005-1-1.jpg,"DIAL: Matte, black radium dial, white syringe radium hands · CASE: Extremely rare stainless steel watch case, screwdown caseback · DIAMETER: 38,5mm · MOVEMENT: High grade, manual wind movement with flyback function, Hanhart 41, serial: 0179 · STRAP: New, handmade Italian pigskin strap · CONDITION: Overall, the watch is in excellent condition. Dial and hands are in excellent condition. The original dial shows original radium, that has aged homogeneously. The hands were professionally colour matched. The watch case is unpolished with very sharp edges. The bidirectional bezel is in excellent condition. The watch was just serviced by our watchmaker, thus in very good running condition, keeping accurate time. (320°, +4s/d). The watch was acquired from a military watch collector in NRW, Germany. Great chance to acquire a really special watch!",Shuck the Oyster,False,False
Omega Constellation Black 2852-11 SC Black Arrow,Omega,5800,https://www.shucktheoyster.com/portfolio/omega-constellation-black-2652-11-sc-black-arrow/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/01/11_011-1.jpg,"DIAL: Black crosshair dial, steel dauphine hands · CASE: Stainless steel watch case with snap-in caseback · DIAMETER: 35mm · MOVEMENT: Automatic movement, cal. 505, chronometer grade, serial: 16103620 · STRAP: New, Italian handmade, black pigskin leather strap · CONDITION: Overall the watch is in excellent condition. Dial and hands are in excellent condition. The watch case is in very good condition, likely unpolished. The movement is in excellent condition. The watch was just serviced by our watchmaker, runs with an amplitude over 270°, thus is in very good running condition, keeping very accurate time (+2s/d). The watch comes from the family of the first owner, near Hannover, Germany. Truly beautiful and extremely rare black dial timepiece in excellent condition.",Shuck the Oyster,False,False
Omega Speedmaster CK 2915-1 WOW!,Omega,75500,https://www.shucktheoyster.com/portfolio/omega-speedmaster-ck-2915-1-wow/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/01/3_008-1-1.jpg,"DIAL: Matte black/brown radium step dial, steel alpha radium hands · CASE: Stainless steel straight lug case with screwdown double bevel ‘Speedmaster’ caseback · DIAMETER: 40mm · MOVEMENT: High grade, Omega 321, serial: 15996564 · BRACELET: Original Omega 7077/6 flex link stainless steel bracelet / modern Forstner bracelet · CONDITION: Overall, the watch is in outstanding condition. Dial and hands remain in very good condition. The dial has assumed a homogenous patina. The original radium lume (tested with geiger counter) appears to be in very good condition. The characteristic straight lug case is in very good condition. The watch shows the original crystal and crown. The bezel is a very sophisticated, early and hand etched professional replacement. The serviced watch is running strong, keeping accurate time. (340°, +0s/d). The watch comes from a collector in Germany. The watch comes with its rare original box, Omega extract of the archives and brochure. Really outstanding collectors set.",Shuck the Oyster,False,False
Dugena 157 Vintage Chronograph UNIQUE,Other,3650,https://www.shucktheoyster.com/portfolio/dugena-157-vintage-chronograph-unique/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/01/6_008-1-1.jpg,"DIAL: Silver tritium dial, black subdials, black tritium hands · CASE: Stainless steel watch case with screwdown caseback, serial: 524140 · DIAMETER: 38mm · MOVEMENT: High grade, automatic wind, calibre 15 · STRAP: Vintage Corfam rallye strap · CONDITION: Overall, the watch is in excellent ‘untouched’ condition. Hands and dial are flawless, both showing original tritium luminous, that shows beautiful patina. The watch case is unpolished, very sharp. The serviced watch is running strong, keeping accurate time. (260°, +4s/d). The watch was acquired from the family of the first owner in Italy. The watch comes with the original box and hangtag. First time we see this extremely rare and appealing tool chronograph. Absolutely stunning!",Shuck the Oyster,False,False
Casio G-Shock GA-400 FULL SET,Other,550,https://www.shucktheoyster.com/portfolio/casio-g-shock-ga-400-full-set/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/01/9_024-1-1.jpg,"DIAL: Digital &amp; Analog Dial · CASE: Stainless steel &amp; plastic · DIAMETER: 49mm · MOVEMENT: Casio quartz calibre · STRAP: Original rubber strap · CONDITION: Overall, the watch is in excellent unworn condition. The digital dial is flawless. The watch comes with its original box and original papers. Stunningly cool timepiece.",Shuck the Oyster,False,False
Rolex Precision 8029 Calatrava Vintage Watch WOW!,Rolex,9850,https://www.shucktheoyster.com/portfolio/rolex-precision-8029-calatrava-vintage-watch-wow/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/01/39_005-1.jpg,"DIAL: White dial, steel dauphine hands · CASE: Stainless steel watch case with snap-in caseback, serial: 897476 · DIAMETER: 37,5mm · MOVEMENT: High grade, Rolex manual wind calibre 710; serial: 15775 · STRAP: New, Italian handmade pig skin leather strap · CONDITION: Overall, the watch is in excellent condition. The original and untouched dial is in very good condition, showing a beautiful, homogeneous vignette style patina. Really appealing! The hands are in excellent condition. The watch case is in very good condition, very sharp and unpolished. The watch was just serviced by our watchmaker, thus is in very good running condition, keeping accurate time. (285°; +1s/d). The watch comes from a collector in Japan. A one of a kind, very appealing Rolex time only.",Shuck the Oyster,False,False
Omega Seamaster Vintage Wristwatch 2577-6 SC WOW,Omega,3500,https://www.shucktheoyster.com/portfolio/omega-seamaster-vintage-wristwatch-2577-6-sc-wow-2/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/01/33_003-1.jpg,"DIAL: Silver, radium dial, gold dauphine radium hands · CASE: 14k gold watch case with screwdown caseback, serial: 11252556 · DIAMETER: 34mm · MOVEMENT: High grade, automatic wind calibre 354, 17 jewels, serial: 13637796 · STRAP: Vintage, black calf leather leather strap, Swiss made, with original plated Omega buckle · CONDITION: Overall, the watch is in excellent condition. The silvered Breguet numerals radium dial is in stunning, all original condition. All lume plots are in place. All lume is 100% original and has developed a stunning, homogeneous pumpkin patina. The watch case is 100% unpolished, super sharp, showing deep hallmarks. The watch was just serviced by our watchmaker, thus in excellent mechanical condition. (330°; +2s/d). The watch was acquired from a collector in Sweden. A very sharp, top condition solid gold Breguet numeral Seamaster you will not regret! Most likely the best I have even seen.",Shuck the Oyster,False,False
IWC Porsche Design Compass Watch 3511,IWC,5250,https://www.shucktheoyster.com/portfolio/iwc-porsche-design-compass-watch-3511-3/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/01/24_007-1.jpg,"DIAL: Black tritium dial, white tritium hands · CASE: Titanium watch case with screw-in caseback, serial: 2517497 · DIAMETER: 38,5mm · MOVEMENT: High grade, manual IWC automatic calibre 375.23 · BRACELET: Original IWC titanium bracelet, full length for max. 21cm wrist · CONDITION: Overall, the watch is in excellent condition. Dial and hands are in mint condition, flawless. The watch case is also in excellent condition, unpolished. The watch comes from the first owner in Bavaria, Germany. The watch was just serviced by our watchmaker, now in excellent running condition, keeping very accurate time (290°, +03s/d . A really nice neo vintage IWC. The watch comes from the first owner, in Munich, Germany. Perfect design!",Shuck the Oyster,False,False
Favre Leuba Bathy 50 Vintage Diving Watch,Other,3000,https://www.shucktheoyster.com/portfolio/favre-leuba-bathy-50-vintage-diving-watch-3/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/01/22_007-1.jpg,"DIAL: Blue tritium dial, white tritium hands · CASE: Stainless steel watch case with screwdown caseback · DIAMETER: 42mm · MOVEMENT: High grade, manual wind Peseux 320 · STRAP: Original, stainless steel NSA bracelet · CONDITION: Overall, the watch is in excellent condition. Dial and hands are in very good condition, both retaining original tritium. The watch case remains unpolished. The blue  bidirectional bakelite bezel rotates with intervals. The watch is in excellent running condition, keeping accurate time. The depthmeter is working perfectly. The serviced watch comes from a private collector in Portugal. (305°; +1s/d). A rare collectors piece.",Shuck the Oyster,False,False
Cartier Tank Louis 8660,Cartier,4400,https://www.shucktheoyster.com/portfolio/cartier-tank-louis-8660/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2026/01/17_010-1.jpg,"DIAL: Original cream dial, blued hands · CASE: 18k yellow gold watch case, signed Cartier, serial: 8660017670 · DIAMETER: 27x21mm · MOVEMENT: High grade Cartier quartz movement · STRAP: Black Perlon strap · CONDITION: Overall, the watch appears to be in very good condition. The original dial is in very good condition. The watch case appears to be unpolished, in very good overall condition. The watch is in excellent running condition, keeping accurate time with new batteries. The watch was acquired from a collector in Germany.",Shuck the Oyster,False,False
Heuer Autavia 2446C Vintage Chronograph TOP!,Heuer,7950,https://www.shucktheoyster.com/portfolio/heuer-autavia-2446c-vintage-chronograph-top-3/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2025/12/27_005-1.jpg,"DIAL: Matte black dial with tritium luminous mass, white subdials, steel tritium hands · CASE: Stainless steel watch case with snap-in caseback, serial: 129432 · DIAMETER: 40mm · MOVEMENT: High grade, manual wind Valjoux 72 calibre · STRAP: New, Italian handmade, calf leather racing strap · CONDITION: Overall, the watch is in excellent condition. Dial and hands are in excellent condition, retaining original tritium luminous that has aged to a homogenous, beautiful amber colour. The watch case appears to be in very good condition, unpolished! The bezel is in excellent condition and turns with the right tension. The watch was recently serviced, thus in very good running condition, keeping very accurate time. (300°, +7s/d). The watch comes from the first owner in Cologne, Germany. Investment grade quality!",Shuck the Oyster,False,False
Heuer Autavia 3646 Vintage Chronograph 'Andretti' Argentinian Air Force FAA,Heuer,15900,https://www.shucktheoyster.com/portfolio/heuer-autavia-3646-vintage-chronograph-andretti-argentinian-air-force-faa/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2025/12/12_006-2.jpg,"DIAL: Matte black tritium dial, white subdials, steel tritium hands · CASE: Stainless steel watch case with screwdown caseback, serial: 96899 · DIAMETER: 39mm · MOVEMENT: High grade, manual wind, Valjoux 92 calibre · BRACELET: Original Gay Freres stainless steel bracelet (full length) 2/66 · CONDITION: Overall, the watch is in very good condition. The original dial shows original tritium luminous, in excellent condition with clean subdials. Dial and hands show original tritium lume that has aged to a homogenous amber colour. The watch is unpolished, showing its original cut and clean chamfers. Bezel and inlay are also in very good condition. The watch was just serviced by our watchmaker, keeping accurate time with all functions intact. (270°, +2s/d) The watch comes from a private collection in Ireland.",Shuck the Oyster,False,False
Longines Quartz-Chron 8444 RARE!,Longines,7500,https://www.shucktheoyster.com/portfolio/longines-quartz-chron-8444-rare/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2025/12/19_003-1.jpg,"DIAL: Silver, two tone tritium dial, steel tritium hands · CASE: Stainless steel watch case with screw-down caseback, serial: 755999 · DIAMETER: 42mm · MOVEMENT: High grade, Longines quartz calibre · BRACELET: Stainless steel bracelet · CONDITION: Overall, the watch is in excellent condition. Dial and hands are in excellent condition. The watch case appears to be unpolished, in excellent condition, too. The watch comes from a collector in Italy. This is without any doubt an investment grade collectors piece, special, because of its sheer rarity.",Shuck the Oyster,False,False
Breitling Tricompax Vintage Chronograph,Breitling,2750,https://www.shucktheoyster.com/portfolio/breitling-tricompax-vintage-chronograph/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2025/12/37_006-1.jpg,"DIAL: Original, silvered multiscale dial with blued hands · CASE: Stainless steel watch case with snap-in caseback, serial: 363481 · DIAMETER: 35,5mm · MOVEMENT: High grade, manual wind movement · BRACELET: Vintage style ladder bracelet · CONDITION: Overall the watch is in very good condition. The original dial is in very good condition, showing a beautiful patina. The watch case appears absolutely unpolished. The recently serviced watch is in very good running condition, keeping accurate time. It is running with an amplitude over 310°; +4s/d. The watch was acquired from a collector in Italy..",Shuck the Oyster,False,False
Rolex Vintage Calatrava &#8216;Disco Volante' 9083,Rolex,6500,https://www.shucktheoyster.com/portfolio/rolex-vintage-calatrava-disco-volante-9083/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2025/12/15_003-1.jpg,"DIAL: Salmon dial, steel hands · CASE: Stainless steel watch case with snap-in caseback, serial: 9231063 · DIAMETER: 36mm · MOVEMENT: High grade, manual wind 1210 calibre, serial: 810812 · BRACELET: Original, stainless steel bracelet stamped 3/65 · CONDITION: Overall, the watch is in very good condition. Dial and hands are in very good condition, both absolutely original. The dial still shows a beautiful, homogenous patina.. The watch case appears to be unpolished, original finish on top and sides. The watch was just serviced by our watchmaker, running with an amplitude of 320° and +4s/d. The watch comes from a collector in Ireland.",Shuck the Oyster,False,False
Vacheron Constantin Square Fancy Lugs Vintage Watch,Vacheron Constantin,4950,https://www.shucktheoyster.com/portfolio/vacheron-constantin-square-fancy-lugs-vintage-watch-2/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2025/12/16_006-1.jpg,"DIAL: Silvered Roman numeral dial, gold hands · CASE: 18k solid gold watch case, serial: 310869 · DIAMETER: 25x38mm including lugs · MOVEMENT: High grade, manual wind movement, V458, serial: 476790 · STRAP: New, handmade Italian, black leather strap · CONDITION: Overall, the watch is in excellent condition. Dial and hands are also in excellent condition. The watch case appears to be unpolished, in excellent condition. The watch was just serviced by our watchmaker (275°; +2s/d).  The watch comes from a collector inItaly. An extremely nice, special and appealing, time only, yellow gold Vacheron Constantin, that works really well even on larger wrists.",Shuck the Oyster,False,False
Cyma Oversize Desk Clock,Other,3500,https://www.shucktheoyster.com/portfolio/cyma-oversize-desk-clock/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2025/12/2_007-1.jpg,"DIAL: Silver dial, black hands · CASE: Chromed watch case with snap-in caseback; serial: 016392 · DIAMETER: 97mm · MOVEMENT: High grade, manual wind movement cal. 3780 · STRAP: Vintage, brown leather strap · CONDITION: Overall, the clock is in very good condition. It is freshly serviced by our watchmaker. A true piece of history.",Shuck the Oyster,False,False
Longines NOS Vintage Watch 8239,Longines,2000,https://www.shucktheoyster.com/portfolio/longines-nos-vintage-watch-8239/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2025/12/33_001-1.jpg,"DIAL: Black exotic dial, white hands · CASE: Stainless steel watch case with snap-in caseback, serial: 393190 · DIAMETER: 34mm · MOVEMENT: High grade, Longines manual wind, cal. 490, serial: 14758344 · BRACELET: Vintage style, tapered, milanaise bracelet · CONDITION: Overall, the watch is in NOS condition. The black exotic dial is in excellent condition. The watch case is in perfect condition, unpolished. The movement was just serviced by our watchmaker, thus in very good working order, keeping accurate time. (280°; +8s/d). The watch was found from a private estate in Rome, Italy. An amazing, no regret watch.",Shuck the Oyster,False,False
Omega Military Watch WWW 'Thin Arrow' CK2777,Omega,7900,https://www.shucktheoyster.com/portfolio/omega-military-watch-www-thin-arrow-ck2777/,https://shucktheoyster.b-cdn.net/wp-content/uploads/2025/11/21_005.jpg,"DIAL: Matte, black radium dial, radium hands · CASE: Stainless steel watch case with screwdown caseback, serial: 6645-101000 6B/542 7176/53 · DIAMETER: 37mm · MOVEMENT: High grade, manual wind movement, calibre 283, Omega signed; serial: 12905031 · STRAP: Green NATO strap · CONDITION: Overall, the watch is in excellent condition. Dial and hands appear to be in very good condition. The dial has assumed an homogeneous patina. The watch case appears to be in very good condition, presumably unpolished. The watch was just serviced by our watchmaker, now in excellent running condition, keeping accurate time (275°, +4s/d). The watch comes from a collector in Germany",Shuck the Oyster,False,False
